8.510977390549168922e+05
8.478989006001157686e+05
8.447000621453146450e+05
8.386641278719585389e+05
8.326281935986019671e+05
8.215795399372698739e+05
8.105308862759387121e+05
8.012185972685860470e+05
7.919063082612324506e+05
7.817568434385685250e+05
7.716073786159036681e+05
7.585277984396498650e+05
7.454482182633969933e+05
7.278675261418558657e+05
7.102868340203166008e+05
6.813112488570399582e+05
6.523356636937614530e+05
6.264142199307847768e+05
6.004927761678099632e+05
5.823177925724387169e+05
5.641428089770674706e+05
5.464174198010284454e+05
5.286920306249912828e+05
5.164909682796187699e+05
5.042899059342481196e+05
4.927916578535810113e+05
4.812934097729176283e+05
4.715573651059605181e+05
4.618213204390071332e+05
4.521162822837308049e+05
4.424112441284544766e+05
4.339826407039277256e+05
4.255540372794046998e+05
4.156009470307044685e+05
4.056478567820005119e+05
3.971624080860652030e+05
3.886769593901336193e+05
3.801811751903034747e+05
3.716853909904770553e+05
3.613033773302286863e+05
3.509213636699765921e+05
3.408390796226151288e+05
3.307567955752536654e+05
3.194859285802282393e+05
3.082150615852028131e+05
2.957814504022449255e+05
2.833478392192870378e+05
2.686714236916042864e+05
2.539950081639215350e+05
2.389310112402625382e+05
2.238670143166035414e+05
2.110716604974009097e+05
1.982763066781982780e+05
1.838427754919938743e+05
1.694092443057931960e+05
1.512807704779393971e+05
1.331522966500855982e+05
1.170909236007779837e+05
1.010295505514703691e+05
8.601723114727437496e+04
7.100491174307838082e+04
5.362059419550001621e+04
3.623627664792165160e+04
1.811813832396268845e+04
